shipper_id,order_id,ship_date,delivery_date,shipping_fee,shipper_company,shipper_vehicle,shipper_experience_years,shipper_rating,delivery_success_rate,average_delivery_time,working_shift,join_date,shipper_name,shipper_phone,shipper_gender,shipper_age,shipper_marital_status,shipper_education,city,region,district,delivery_days
SHP00047,193,2012-07-04,2012-07-08,27.29,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,4
SHP00045,194,2012-07-07,2012-07-14,2.63,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,7
SHP00057,196,2012-07-07,2012-07-10,2.66,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,3
SHP00016,197,2012-07-07,2012-07-13,27.63,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,6
SHP00029,198,2012-07-08,2012-07-10,0.02,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,2
SHP00054,199,2012-07-05,2012-07-12,1.5,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,7
SHP00048,204,2012-07-07,2012-07-12,1.12,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,5
SHP00013,205,2012-07-04,2012-07-08,0.69,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,4
SHP00019,206,2012-07-04,2012-07-07,0.9,GHN,Motorbike,2,4.8,96.5,39,Evening,2023-11-03,Đặng Văn Nam,991210929,Female,46.0,Single,Bachelor,Quy Nhon,Central,District #21,3
SHP00040,208,2012-07-06,2012-07-10,0.78,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,4
SHP00036,210,2012-07-08,2012-07-13,0.06,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,5
SHP00056,211,2012-07-09,2012-07-15,0.45,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,6
SHP00022,212,2012-07-09,2012-07-12,1.35,Ahamove,Motorbike,7,4.8,99.4,31,Morning,2018-06-29,Lê Thanh Nam,988804431,Male,54.0,Single,Bachelor,Cam Pha,East,District #19,3
SHP00062,214,2012-07-05,2012-07-08,0.46,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,3
SHP00062,217,2012-07-09,2012-07-11,0.58,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,2
SHP00039,218,2012-07-06,2012-07-10,2.32,Ahamove,Motorbike,8,4.9,97.3,50,Evening,2021-08-03,Phạm Đức Giang,954844436,Female,31.0,Single,High School,Nam Dinh,East,District #08,4
SHP00049,219,2012-07-06,2012-07-08,2.17,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,2
SHP00065,220,2012-07-08,2012-07-10,0.4,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,2
SHP00012,223,2012-07-05,2012-07-11,1.48,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,6
SHP00042,224,2012-07-09,2012-07-15,2.17,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,6
SHP00011,226,2012-07-04,2012-07-09,2.88,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,5
SHP00021,227,2012-07-07,2012-07-12,1.59,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,5
SHP00013,228,2012-07-08,2012-07-15,0.04,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,7
SHP00050,229,2012-07-07,2012-07-09,2.9,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,2
SHP00013,231,2012-07-04,2012-07-06,1.77,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,2
SHP00052,233,2012-07-09,2012-07-12,1.33,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,3
SHP00055,234,2012-07-07,2012-07-12,0.85,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,5
SHP00028,236,2012-07-06,2012-07-12,1.93,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,6
SHP00053,237,2012-07-10,2012-07-17,2.42,GHTK,Motorbike,8,4.7,96.8,68,Evening,2018-02-20,Nguyễn Đức Bình,943102331,Female,54.0,Single,Bachelor,Da Nang,Central,District #30,7
SHP00041,238,2012-07-04,2012-07-10,1.68,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,6
SHP00051,239,2012-07-04,2012-07-07,1.04,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,3
SHP00042,241,2012-07-04,2012-07-08,2.53,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,4
SHP00027,242,2012-07-07,2012-07-09,26.86,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,2
SHP00019,244,2012-07-07,2012-07-09,2.12,GHN,Motorbike,2,4.8,96.5,39,Evening,2023-11-03,Đặng Văn Nam,991210929,Female,46.0,Single,Bachelor,Quy Nhon,Central,District #21,2
SHP00040,245,2012-07-06,2012-07-08,0.93,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,2
SHP00007,246,2012-07-07,2012-07-10,0.46,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,3
SHP00006,250,2012-07-06,2012-07-08,0.1,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,2
SHP00017,251,2012-07-08,2012-07-11,2.03,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,3
SHP00017,254,2012-07-06,2012-07-13,1.46,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,7
SHP00003,257,2012-07-05,2012-07-11,1.66,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,6
SHP00008,259,2012-07-06,2012-07-11,0.4,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,5
SHP00035,260,2012-07-07,2012-07-11,2.07,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,4
SHP00014,261,2012-07-08,2012-07-13,0.68,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,5
SHP00062,263,2012-07-04,2012-07-08,2.24,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,4
SHP00014,264,2012-07-09,2012-07-16,2.83,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,7
SHP00066,265,2012-07-04,2012-07-11,2.28,Ninja Van,Van,8,4.6,99.0,59,Morning,2022-08-30,Lê Thị Phong,943623439,Female,49.0,Married,Bachelor,Hanoi,East,District #01,7
SHP00029,266,2012-07-07,2012-07-13,2.68,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,6
SHP00020,268,2012-07-07,2012-07-09,1.61,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,2
SHP00067,269,2012-07-05,2012-07-07,0.89,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,2
SHP00025,271,2012-07-06,2012-07-12,0.07,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,6
SHP00003,274,2012-07-07,2012-07-14,0.5,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,7
SHP00051,275,2012-07-08,2012-07-15,1.78,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,7
SHP00004,278,2012-07-10,2012-07-13,2.72,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,3
SHP00020,280,2012-07-06,2012-07-12,1.57,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,6
SHP00065,281,2012-07-07,2012-07-13,2.87,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,6
SHP00068,282,2012-07-06,2012-07-13,0.5,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,7
SHP00007,284,2012-07-06,2012-07-09,1.31,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,3
SHP00068,285,2012-07-06,2012-07-09,0.86,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,3
SHP00024,286,2012-07-08,2012-07-10,0.02,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,2
SHP00009,287,2012-07-08,2012-07-14,0.17,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,6
SHP00008,290,2012-07-06,2012-07-08,2.18,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,2
SHP00037,291,2012-07-05,2012-07-10,1.52,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,5
SHP00056,292,2012-07-07,2012-07-12,2.82,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,5
SHP00024,295,2012-07-07,2012-07-14,2.71,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,7
SHP00003,296,2012-07-07,2012-07-10,1.49,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,3
SHP00069,297,2012-07-08,2012-07-15,2.17,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,7
SHP00036,298,2012-07-04,2012-07-11,1.9,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,7
SHP00029,299,2012-07-04,2012-07-07,0.77,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,3
SHP00050,300,2012-07-07,2012-07-14,2.06,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,7
SHP00011,301,2012-07-06,2012-07-12,2.23,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,6
SHP00025,302,2012-07-06,2012-07-12,0.11,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,6
SHP00017,303,2012-07-05,2012-07-09,27.34,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,4
SHP00027,305,2012-07-08,2012-07-13,25.37,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,5
SHP00021,306,2012-07-07,2012-07-10,1.55,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,3
SHP00063,307,2012-07-09,2012-07-13,2.26,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,4
SHP00061,308,2012-07-05,2012-07-07,1.42,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,2
SHP00058,309,2012-07-10,2012-07-15,2.78,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,5
SHP00040,311,2012-07-08,2012-07-10,0.92,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,2
SHP00068,315,2012-07-05,2012-07-11,1.06,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,6
SHP00040,316,2012-07-06,2012-07-12,2.63,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,6
SHP00009,317,2012-07-06,2012-07-11,2.24,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,5
SHP00056,318,2012-07-06,2012-07-12,2.81,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,6
SHP00016,322,2012-07-07,2012-07-11,1.86,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,4
SHP00034,323,2012-07-08,2012-07-14,2.23,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,6
SHP00047,324,2012-07-04,2012-07-06,2.23,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,2
SHP00046,326,2012-07-07,2012-07-13,2.34,GHTK,Motorbike,8,5.0,99.6,62,Afternoon,2023-07-07,Nguyễn Đức Cường,919341832,Male,34.0,Married,High School,Bac Ninh,East,District #03,6
SHP00004,328,2012-07-05,2012-07-11,1.42,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,6
SHP00037,330,2012-07-05,2012-07-08,2.88,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,3
SHP00068,331,2012-07-06,2012-07-08,2.4,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,2
SHP00017,333,2012-07-08,2012-07-14,2.93,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,6
SHP00027,335,2012-07-09,2012-07-11,1.03,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,2
SHP00024,336,2012-07-07,2012-07-10,1.25,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,3
SHP00023,337,2012-07-10,2012-07-16,0.02,Shopee Express,Motorbike,6,4.6,95.9,20,Evening,2023-11-06,Bùi Văn Hà,928729869,Male,36.0,Single,College,Uong Bi,East,District #06,6
SHP00023,338,2012-07-05,2012-07-08,2.39,Shopee Express,Motorbike,6,4.6,95.9,20,Evening,2023-11-06,Bùi Văn Hà,928729869,Male,36.0,Single,College,Uong Bi,East,District #06,3
SHP00006,339,2012-07-04,2012-07-10,0.22,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,6
SHP00013,340,2012-07-08,2012-07-10,26.08,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,2
SHP00037,341,2012-07-09,2012-07-11,25.7,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,2
SHP00009,342,2012-07-10,2012-07-15,1.73,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,5
SHP00008,344,2012-07-07,2012-07-10,0.78,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,3
SHP00070,346,2012-07-08,2012-07-11,0.25,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,3
SHP00043,348,2012-07-07,2012-07-11,1.06,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,4
SHP00006,351,2012-07-05,2012-07-12,2.93,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,7
SHP00048,357,2012-07-06,2012-07-11,0.04,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,5
SHP00047,359,2012-07-05,2012-07-11,2.79,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,6
SHP00060,365,2012-07-07,2012-07-11,30.7,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,4
SHP00033,366,2012-07-09,2012-07-12,0.09,J&T Express,Van,9,5.0,99.9,42,Evening,2022-02-07,Võ Gia Giang,996960250,Female,29.0,Married,High School,Viet Tri,East,District #09,3
SHP00010,367,2012-07-07,2012-07-12,0.07,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,5
SHP00032,369,2012-07-09,2012-07-14,1.29,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,5
SHP00062,370,2012-07-10,2012-07-13,1.82,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,3
SHP00060,371,2012-07-06,2012-07-08,2.31,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,2
SHP00008,372,2012-07-08,2012-07-14,24.45,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,6
SHP00067,373,2012-07-07,2012-07-13,2.26,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,6
SHP00014,376,2012-07-08,2012-07-13,29.64,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,5
SHP00043,377,2012-07-09,2012-07-11,0.09,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,2
SHP00071,378,2012-07-04,2012-07-08,1.22,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,4
SHP00026,380,2012-07-06,2012-07-10,0.27,Ninja Van,Van,11,4.3,96.0,21,Afternoon,2025-11-16,Nguyễn Thanh Hùng,902981241,Male,37.0,Single,High School,Lao Cai,East,District #16,4
SHP00065,381,2012-07-07,2012-07-14,0.28,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,7
SHP00016,383,2012-07-05,2012-07-11,2.14,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,6
SHP00030,385,2012-07-05,2012-07-09,0.9,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,4
SHP00053,386,2012-07-07,2012-07-12,0.39,GHTK,Motorbike,8,4.7,96.8,68,Evening,2018-02-20,Nguyễn Đức Bình,943102331,Female,54.0,Single,Bachelor,Da Nang,Central,District #30,5
SHP00065,391,2012-07-07,2012-07-14,2.25,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,7
SHP00044,394,2012-07-06,2012-07-11,1.71,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,5
SHP00059,396,2012-07-09,2012-07-15,1.98,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,6
SHP00070,397,2012-07-05,2012-07-09,2.12,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,4
